ID_code,target
train_166630,0.1
train_166631,0.06
train_166632,0.03
train_166633,0.19
train_166634,0.04
train_166635,0.07
train_166636,0.07
train_166637,0.1
train_166638,0.11
train_166639,0.17
train_166640,0.01
train_166641,0.19
train_166642,0.08
train_166643,0.09
train_166644,0.27
train_166645,0.04
train_166646,0.2
train_166647,0.12
train_166648,0.15
train_166649,0.11
train_166650,0.07
train_166651,0.03
train_166652,0.03
train_166653,0.08
train_166654,0.13
train_166655,0.05
train_166656,0.01
train_166657,0.07
train_166658,0.05
train_166659,0.18
train_166660,0.07
train_166661,0.01
train_166662,0.12
train_166663,0.1
train_166664,0.14
train_166665,0.14
train_166666,0.07
train_166667,0.06
train_166668,0.11
train_166669,0.03
train_166670,0.16
train_166671,0.31
train_166672,0.13
train_166673,0.15
train_166674,0.14
train_166675,0.08
train_166676,0.03
train_166677,0.15
train_166678,0.06
train_166679,0.11
train_166680,0.07
train_166681,0.13
train_166682,0.15
train_166683,0.16
train_166684,0.06
train_166685,0.03
train_166686,0.12
train_166687,0.12
train_166688,0.19
train_166689,0.1
train_166690,0.23
train_166691,0.08
train_166692,0.06
train_166693,0.08
train_166694,0.05
train_166695,0.12
train_166696,0.08
train_166697,0.25
train_166698,0.18
train_166699,0.18
train_166700,0.07
train_166701,0.05
train_166702,0.02
train_166703,0.1
train_166704,0.15
train_166705,0.18
train_166706,0.23
train_166707,0.12
train_166708,0.27
train_166709,0.17
train_166710,0.12
train_166711,0.15
train_166712,0.14
train_166713,0.15
train_166714,0.15
train_166715,0.24
train_166716,0.17
train_166717,0.09
train_166718,0.25
train_166719,0.12
train_166720,0.27
train_166721,0.1
train_166722,0.17
train_166723,0.08
train_166724,0.07
train_166725,0.06
train_166726,0.03
train_166727,0.06
train_166728,0.19
train_166729,0.09
train_166730,0.15
train_166731,0.1
train_166732,0.1
train_166733,0.05
train_166734,0.08
train_166735,0.08
train_166736,0.11
train_166737,0.1
train_166738,0.18
train_166739,0.1
train_166740,0.05
train_166741,0.04
train_166742,0.08
train_166743,0.07
train_166744,0.14
train_166745,0.18
train_166746,0.11
train_166747,0.09
train_166748,0.1
train_166749,0.19
train_166750,0.05
train_166751,0.06
train_166752,0.07
train_166753,0.08
train_166754,0.15
train_166755,0.05
train_166756,0.07
train_166757,0.01
train_166758,0.16
train_166759,0.15
train_166760,0.09
train_166761,0.05
train_166762,0.05
train_166763,0.12
train_166764,0.1
train_166765,0.06
train_166766,0.07
train_166767,0.02
train_166768,0.19
train_166769,0.09
train_166770,0.03
train_166771,0.18
train_166772,0.09
train_166773,0.15
train_166774,0.05
train_166775,0.09
train_166776,0.03
train_166777,0.07
train_166778,0.11
train_166779,0.05
train_166780,0.06
train_166781,0.09
train_166782,0.06
train_166783,0.1
train_166784,0.29
train_166785,0.12
train_166786,0.09
train_166787,0.11
train_166788,0.17
train_166789,0.01
train_166790,0.05
train_166791,0.01
train_166792,0.07
train_166793,0.06
train_166794,0.05
train_166795,0.22
train_166796,0.02
train_166797,0.1
train_166798,0.1
train_166799,0.04
train_166800,0.13
train_166801,0.12
train_166802,0.12
train_166803,0.13
train_166804,0.06
train_166805,0.02
train_166806,0.21
train_166807,0.15
train_166808,0.19
train_166809,0.15
train_166810,0.08
train_166811,0.11
train_166812,0.31
train_166813,0.09
train_166814,0.1
train_166815,0.02
train_166816,0.23
train_166817,0.1
train_166818,0.12
train_166819,0.12
train_166820,0.26
train_166821,0.08
train_166822,0.05
train_166823,0.03
train_166824,0.06
train_166825,0.02
train_166826,0.15
train_166827,0.13
train_166828,0.1
train_166829,0.08
train_166830,0.06
train_166831,0.08
train_166832,0.05
train_166833,0.09
train_166834,0.1
train_166835,0.11
train_166836,0.18
train_166837,0.08
train_166838,0.01
train_166839,0.14
train_166840,0.12
train_166841,0.05
train_166842,0.09
train_166843,0.05
train_166844,0.1
train_166845,0.07
train_166846,0.18
train_166847,0.09
train_166848,0.12
train_166849,0.19
train_166850,0.06
train_166851,0.13
train_166852,0.1
train_166853,0.03
train_166854,0.12
train_166855,0.07
train_166856,0.11
train_166857,0.05
train_166858,0.04
train_166859,0.06
train_166860,0.07
train_166861,0.14
train_166862,0.09
train_166863,0.36
train_166864,0.08
train_166865,0.26
train_166866,0.17
train_166867,0.02
train_166868,0.27
train_166869,0.04
train_166870,0.09
train_166871,0.13
train_166872,0.09
train_166873,0.08
train_166874,0.1
train_166875,0.09
train_166876,0.12
train_166877,0.05
train_166878,0.04
train_166879,0.15
train_166880,0.09
train_166881,0.05
train_166882,0.07
train_166883,0.06
train_166884,0.09
train_166885,0.19
train_166886,0.04
train_166887,0.07
train_166888,0.15
train_166889,0.05
train_166890,0.1
train_166891,0.07
train_166892,0.23
train_166893,0.12
train_166894,0.03
train_166895,0.11
train_166896,0.07
train_166897,0.13
train_166898,0.09
train_166899,0.09
train_166900,0.32
train_166901,0.04
train_166902,0.09
train_166903,0.07
train_166904,0.09
train_166905,0.09
train_166906,0.09
train_166907,0.08
train_166908,0.27
train_166909,0.06
train_166910,0.07
train_166911,0.18
train_166912,0.08
train_166913,0.29
train_166914,0.1
train_166915,0.07
train_166916,0.37
train_166917,0.07
train_166918,0.03
train_166919,0.18
train_166920,0.05
train_166921,0.17
train_166922,0.18
train_166923,0.09
train_166924,0.08
train_166925,0.14
train_166926,0.08
train_166927,0.17
train_166928,0.28
train_166929,0.06
train_166930,0.11
train_166931,0.13
train_166932,0.21
train_166933,0.09
train_166934,0.14
train_166935,0.4
train_166936,0.05
train_166937,0.18
train_166938,0.1
train_166939,0.13
train_166940,0.07
train_166941,0.19
train_166942,0.18
train_166943,0.21
train_166944,0.1
train_166945,0.16
train_166946,0.11
train_166947,0.06
train_166948,0.1
train_166949,0.06
train_166950,0.15
train_166951,0.05
train_166952,0.07
train_166953,0.07
train_166954,0.13
train_166955,0.03
train_166956,0.21
train_166957,0.05
train_166958,0.02
train_166959,0.14
train_166960,0.15
train_166961,0.11
train_166962,0.14
train_166963,0.1
train_166964,0.1
train_166965,0.15
train_166966,0.11
train_166967,0.14
train_166968,0.07
train_166969,0.19
train_166970,0.14
train_166971,0.22
train_166972,0.11
train_166973,0.03
train_166974,0.04
train_166975,0.24
train_166976,0.13
train_166977,0.15
train_166978,0.07
train_166979,0.17
train_166980,0.06
train_166981,0.17
train_166982,0.13
train_166983,0.05
train_166984,0.15
train_166985,0.31
train_166986,0.09
train_166987,0.09
train_166988,0.12
train_166989,0.15
train_166990,0.09
train_166991,0.13
train_166992,0.05
train_166993,0.19
train_166994,0.24
train_166995,0.07
train_166996,0.24
train_166997,0.09
train_166998,0.08
train_166999,0.06
train_167000,0.05
train_167001,0.23
train_167002,0.12
train_167003,0.05
train_167004,0.21
train_167005,0.01
train_167006,0.29
train_167007,0.19
train_167008,0.05
train_167009,0.27
train_167010,0.11
train_167011,0.04
train_167012,0.05
train_167013,0.1
train_167014,0.05
train_167015,0.05
train_167016,0.11
train_167017,0.17
train_167018,0.06
train_167019,0.14
train_167020,0.11
train_167021,0.07
train_167022,0.08
train_167023,0.03
train_167024,0.16
train_167025,0.1
train_167026,0.02
train_167027,0.17
train_167028,0.12
train_167029,0.02
train_167030,0.15
train_167031,0.14
train_167032,0.04
train_167033,0.09
train_167034,0.15
train_167035,0.14
train_167036,0.21
train_167037,0.06
train_167038,0.14
train_167039,0.05
train_167040,0.08
train_167041,0.23
train_167042,0.12
train_167043,0.13
train_167044,0.13
train_167045,0.25
train_167046,0.08
train_167047,0.16
train_167048,0.1
train_167049,0.17
train_167050,0.09
train_167051,0.09
train_167052,0.05
train_167053,0.09
train_167054,0.04
train_167055,0.03
train_167056,0.01
train_167057,0.2
train_167058,0.02
train_167059,0.12
train_167060,0.13
train_167061,0.1
train_167062,0.17
train_167063,0.18
train_167064,0.11
train_167065,0.05
train_167066,0.12
train_167067,0.15
train_167068,0.08
train_167069,0.3
train_167070,0.1
train_167071,0.07
train_167072,0.2
train_167073,0.16
train_167074,0.14
train_167075,0.12
train_167076,0.13
train_167077,0.11
train_167078,0.05
train_167079,0.11
train_167080,0.11
train_167081,0.16
train_167082,0.09
train_167083,0.11
train_167084,0.25
train_167085,0.07
train_167086,0.17
train_167087,0.13
train_167088,0.06
train_167089,0.18
train_167090,0.12
train_167091,0.09
train_167092,0.12
train_167093,0.05
train_167094,0.06
train_167095,0.18
train_167096,0.03
train_167097,0.17
train_167098,0.07
train_167099,0.13
train_167100,0.2
train_167101,0.28
train_167102,0.14
train_167103,0.02
train_167104,0.12
train_167105,0.16
train_167106,0.15
train_167107,0.24
train_167108,0.13
train_167109,0.02
train_167110,0.15
train_167111,0.11
train_167112,0.09
train_167113,0.11
train_167114,0.09
train_167115,0.15
train_167116,0.12
train_167117,0.23
train_167118,0.1
train_167119,0.07
train_167120,0.05
train_167121,0.06
train_167122,0.21
train_167123,0.2
train_167124,0.18
train_167125,0.14
train_167126,0.1
train_167127,0.1
train_167128,0.08
train_167129,0.15
train_167130,0.14
train_167131,0.09
train_167132,0.1
train_167133,0.1
train_167134,0.13
train_167135,0.11
train_167136,0.1
train_167137,0.17
train_167138,0.05
train_167139,0.07
train_167140,0.11
train_167141,0.02
train_167142,0.08
train_167143,0.25
train_167144,0.1
train_167145,0.06
train_167146,0.16
train_167147,0.14
train_167148,0.24
train_167149,0.2
train_167150,0.12
train_167151,0.07
train_167152,0.13
train_167153,0.05
train_167154,0.1
train_167155,0.2
train_167156,0.16
train_167157,0.13
train_167158,0.11
train_167159,0.09
train_167160,0.06
train_167161,0.11
train_167162,0.04
train_167163,0.13
train_167164,0.0
train_167165,0.08
train_167166,0.07
train_167167,0.04
train_167168,0.09
train_167169,0.18
train_167170,0.1
train_167171,0.04
train_167172,0.05
train_167173,0.02
train_167174,0.04
train_167175,0.08
train_167176,0.06
train_167177,0.07
train_167178,0.08
train_167179,0.11
train_167180,0.07
train_167181,0.07
train_167182,0.02
train_167183,0.09
train_167184,0.15
train_167185,0.05
train_167186,0.11
train_167187,0.08
train_167188,0.07
train_167189,0.08
train_167190,0.04
train_167191,0.13
train_167192,0.19
train_167193,0.09
train_167194,0.18
train_167195,0.13
train_167196,0.13
train_167197,0.03
train_167198,0.13
train_167199,0.26
train_167200,0.03
train_167201,0.14
train_167202,0.04
train_167203,0.07
train_167204,0.12
train_167205,0.1
train_167206,0.08
train_167207,0.09
train_167208,0.18
train_167209,0.06
train_167210,0.16
train_167211,0.14
train_167212,0.06
train_167213,0.12
train_167214,0.06
train_167215,0.05
train_167216,0.08
train_167217,0.08
train_167218,0.13
train_167219,0.1
train_167220,0.17
train_167221,0.09
train_167222,0.1
train_167223,0.05
train_167224,0.1
train_167225,0.08
train_167226,0.13
train_167227,0.21
train_167228,0.06
train_167229,0.14
train_167230,0.04
train_167231,0.23
train_167232,0.05
train_167233,0.12
train_167234,0.08
train_167235,0.06
train_167236,0.07
train_167237,0.02
train_167238,0.03
train_167239,0.1
train_167240,0.17
train_167241,0.07
train_167242,0.17
train_167243,0.04
train_167244,0.18
train_167245,0.0
train_167246,0.28
train_167247,0.04
train_167248,0.04
train_167249,0.14
train_167250,0.02
train_167251,0.11
train_167252,0.35
train_167253,0.0
train_167254,0.08
train_167255,0.27
train_167256,0.08
train_167257,0.27
train_167258,0.28
train_167259,0.08
train_167260,0.17
train_167261,0.08
train_167262,0.1
train_167263,0.06
train_167264,0.11
train_167265,0.1
train_167266,0.17
train_167267,0.02
train_167268,0.09
train_167269,0.22
train_167270,0.04
train_167271,0.12
train_167272,0.21
train_167273,0.18
train_167274,0.09
train_167275,0.06
train_167276,0.18
train_167277,0.09
train_167278,0.08
train_167279,0.15
train_167280,0.03
train_167281,0.04
train_167282,0.15
train_167283,0.26
train_167284,0.09
train_167285,0.14
train_167286,0.2
train_167287,0.12
train_167288,0.03
train_167289,0.09
train_167290,0.12
train_167291,0.06
train_167292,0.09
train_167293,0.04
train_167294,0.06
train_167295,0.1
train_167296,0.04
train_167297,0.02
train_167298,0.14
train_167299,0.06
train_167300,0.09
train_167301,0.27
train_167302,0.14
train_167303,0.06
train_167304,0.07
train_167305,0.12
train_167306,0.13
train_167307,0.04
train_167308,0.19
train_167309,0.05
train_167310,0.02
train_167311,0.2
train_167312,0.13
train_167313,0.08
train_167314,0.16
train_167315,0.07
train_167316,0.06
train_167317,0.12
train_167318,0.09
train_167319,0.12
train_167320,0.02
train_167321,0.1
train_167322,0.1
train_167323,0.2
train_167324,0.09
train_167325,0.16
train_167326,0.04
train_167327,0.09
train_167328,0.01
train_167329,0.01
train_167330,0.1
train_167331,0.05
train_167332,0.0
train_167333,0.05
train_167334,0.09
train_167335,0.04
train_167336,0.02
train_167337,0.06
train_167338,0.01
train_167339,0.04
train_167340,0.15
train_167341,0.01
train_167342,0.08
train_167343,0.02
train_167344,0.05
train_167345,0.12
train_167346,0.21
train_167347,0.02
train_167348,0.1
train_167349,0.09
train_167350,0.06
train_167351,0.02
train_167352,0.04
train_167353,0.1
train_167354,0.16
train_167355,0.22
train_167356,0.23
train_167357,0.34
train_167358,0.08
train_167359,0.07
train_167360,0.17
train_167361,0.02
train_167362,0.13
train_167363,0.12
train_167364,0.06
train_167365,0.12
train_167366,0.17
train_167367,0.07
train_167368,0.14
train_167369,0.12
train_167370,0.16
train_167371,0.22
train_167372,0.2
train_167373,0.09
train_167374,0.24
train_167375,0.01
train_167376,0.04
train_167377,0.19
train_167378,0.03
train_167379,0.24
train_167380,0.04
train_167381,0.18
train_167382,0.18
train_167383,0.18
train_167384,0.13
train_167385,0.19
train_167386,0.13
train_167387,0.19
train_167388,0.08
train_167389,0.09
train_167390,0.13
train_167391,0.15
train_167392,0.06
train_167393,0.03
train_167394,0.09
train_167395,0.14
train_167396,0.04
train_167397,0.07
train_167398,0.07
train_167399,0.25
train_167400,0.06
train_167401,0.22
train_167402,0.1
train_167403,0.05
train_167404,0.17
train_167405,0.05
train_167406,0.06
train_167407,0.06
train_167408,0.04
train_167409,0.17
train_167410,0.11
train_167411,0.17
train_167412,0.05
train_167413,0.15
train_167414,0.06
train_167415,0.09
train_167416,0.06
train_167417,0.12
train_167418,0.06
train_167419,0.2
train_167420,0.02
train_167421,0.19
train_167422,0.16
train_167423,0.04
train_167424,0.25
train_167425,0.09
train_167426,0.11
train_167427,0.07
train_167428,0.09
train_167429,0.04
train_167430,0.06
train_167431,0.16
train_167432,0.02
train_167433,0.01
train_167434,0.12
train_167435,0.2
train_167436,0.16
train_167437,0.13
train_167438,0.12
train_167439,0.03
train_167440,0.26
train_167441,0.07
train_167442,0.03
train_167443,0.13
train_167444,0.05
train_167445,0.1
train_167446,0.12
train_167447,0.02
train_167448,0.11
train_167449,0.16
train_167450,0.14
train_167451,0.11
train_167452,0.11
train_167453,0.11
train_167454,0.07
train_167455,0.12
train_167456,0.13
train_167457,0.15
train_167458,0.02
train_167459,0.12
train_167460,0.1
train_167461,0.03
train_167462,0.17
train_167463,0.12
train_167464,0.13
train_167465,0.11
train_167466,0.02
train_167467,0.2
train_167468,0.05
train_167469,0.1
train_167470,0.1
train_167471,0.08
train_167472,0.1
train_167473,0.18
train_167474,0.12
train_167475,0.06
train_167476,0.28
train_167477,0.05
train_167478,0.11
train_167479,0.08
train_167480,0.06
train_167481,0.07
train_167482,0.15
train_167483,0.06
train_167484,0.04
train_167485,0.12
train_167486,0.11
train_167487,0.05
train_167488,0.16
train_167489,0.18
train_167490,0.1
train_167491,0.17
train_167492,0.13
train_167493,0.06
train_167494,0.1
train_167495,0.06
train_167496,0.11
train_167497,0.06
train_167498,0.13
train_167499,0.11
train_167500,0.14
train_167501,0.18
train_167502,0.07
train_167503,0.09
train_167504,0.14
train_167505,0.11
train_167506,0.13
train_167507,0.12
train_167508,0.06
train_167509,0.11
train_167510,0.06
train_167511,0.05
train_167512,0.21
train_167513,0.12
train_167514,0.01
train_167515,0.14
train_167516,0.06
train_167517,0.05
train_167518,0.23
train_167519,0.13
train_167520,0.17
train_167521,0.17
train_167522,0.02
train_167523,0.08
train_167524,0.11
train_167525,0.06
train_167526,0.15
train_167527,0.1
train_167528,0.06
train_167529,0.12
train_167530,0.17
train_167531,0.12
train_167532,0.1
train_167533,0.04
train_167534,0.06
train_167535,0.02
train_167536,0.18
train_167537,0.03
train_167538,0.09
train_167539,0.04
train_167540,0.05
train_167541,0.12
train_167542,0.06
train_167543,0.08
train_167544,0.07
train_167545,0.16
train_167546,0.1
train_167547,0.22
train_167548,0.07
train_167549,0.24
train_167550,0.14
train_167551,0.14
train_167552,0.18
train_167553,0.01
train_167554,0.16
train_167555,0.01
train_167556,0.05
train_167557,0.16
train_167558,0.11
train_167559,0.18
train_167560,0.1
train_167561,0.18
train_167562,0.07
train_167563,0.04
train_167564,0.04
train_167565,0.03
train_167566,0.1
train_167567,0.04
train_167568,0.06
train_167569,0.06
train_167570,0.15
train_167571,0.13
train_167572,0.07
train_167573,0.14
train_167574,0.21
train_167575,0.14
train_167576,0.26
train_167577,0.18
train_167578,0.14
train_167579,0.11
train_167580,0.24
train_167581,0.17
train_167582,0.16
train_167583,0.36
train_167584,0.14
train_167585,0.04
train_167586,0.11
train_167587,0.0
train_167588,0.1
train_167589,0.01
train_167590,0.12
train_167591,0.16
train_167592,0.08
train_167593,0.06
train_167594,0.17
train_167595,0.05
train_167596,0.11
train_167597,0.16
train_167598,0.08
train_167599,0.07
train_167600,0.12
train_167601,0.09
train_167602,0.15
train_167603,0.13
train_167604,0.26
train_167605,0.18
train_167606,0.12
train_167607,0.12
train_167608,0.09
train_167609,0.08
train_167610,0.16
train_167611,0.05
train_167612,0.11
train_167613,0.06
train_167614,0.09
train_167615,0.13
train_167616,0.04
train_167617,0.02
train_167618,0.13
train_167619,0.08
train_167620,0.0
train_167621,0.03
train_167622,0.18
train_167623,0.1
train_167624,0.07
train_167625,0.1
train_167626,0.06
train_167627,0.13
train_167628,0.15
train_167629,0.03
train_167630,0.03
train_167631,0.0
train_167632,0.03
train_167633,0.03
train_167634,0.24
train_167635,0.17
train_167636,0.18
train_167637,0.15
train_167638,0.01
train_167639,0.02
train_167640,0.06
train_167641,0.12
train_167642,0.2
train_167643,0.21
train_167644,0.16
train_167645,0.08
train_167646,0.04
train_167647,0.19
train_167648,0.16
train_167649,0.03
train_167650,0.13
train_167651,0.08
train_167652,0.17
train_167653,0.09
train_167654,0.08
train_167655,0.08
train_167656,0.04
train_167657,0.11
train_167658,0.27
train_167659,0.04
train_167660,0.08
train_167661,0.12
train_167662,0.02
train_167663,0.16
train_167664,0.03
train_167665,0.17
train_167666,0.05
train_167667,0.27
train_167668,0.26
train_167669,0.02
train_167670,0.1
train_167671,0.06
train_167672,0.17
train_167673,0.1
train_167674,0.14
train_167675,0.31
train_167676,0.09
train_167677,0.15
train_167678,0.09
train_167679,0.12
train_167680,0.1
train_167681,0.12
train_167682,0.12
train_167683,0.01
train_167684,0.08
train_167685,0.08
train_167686,0.12
train_167687,0.02
train_167688,0.06
train_167689,0.09
train_167690,0.17
train_167691,0.19
train_167692,0.06
train_167693,0.1
train_167694,0.02
train_167695,0.07
train_167696,0.01
train_167697,0.12
train_167698,0.02
train_167699,0.18
train_167700,0.12
train_167701,0.12
train_167702,0.17
train_167703,0.31
train_167704,0.11
train_167705,0.1
train_167706,0.15
train_167707,0.13
train_167708,0.08
train_167709,0.06
train_167710,0.08
train_167711,0.02
train_167712,0.12
train_167713,0.1
train_167714,0.16
train_167715,0.16
train_167716,0.11
train_167717,0.04
train_167718,0.16
train_167719,0.17
train_167720,0.04
train_167721,0.03
train_167722,0.15
train_167723,0.09
train_167724,0.19
train_167725,0.1
train_167726,0.12
train_167727,0.14
train_167728,0.21
train_167729,0.13
train_167730,0.02
train_167731,0.05
train_167732,0.12
train_167733,0.14
train_167734,0.14
train_167735,0.26
train_167736,0.03
train_167737,0.1
train_167738,0.04
train_167739,0.13
train_167740,0.05
train_167741,0.0
train_167742,0.07
train_167743,0.09
train_167744,0.22
train_167745,0.12
train_167746,0.09
train_167747,0.04
train_167748,0.06
train_167749,0.15
train_167750,0.18
train_167751,0.02
train_167752,0.02
train_167753,0.08
train_167754,0.04
train_167755,0.1
train_167756,0.08
train_167757,0.08
train_167758,0.19
train_167759,0.01
train_167760,0.23
train_167761,0.15
train_167762,0.19
train_167763,0.06
train_167764,0.03
train_167765,0.08
train_167766,0.16
train_167767,0.04
train_167768,0.11
train_167769,0.16
train_167770,0.1
train_167771,0.04
train_167772,0.12
train_167773,0.05
train_167774,0.15
train_167775,0.05
train_167776,0.03
train_167777,0.08
train_167778,0.11
train_167779,0.16
train_167780,0.16
train_167781,0.05
train_167782,0.02
train_167783,0.06
train_167784,0.11
train_167785,0.02
train_167786,0.06
train_167787,0.14
train_167788,0.06
train_167789,0.16
train_167790,0.4
train_167791,0.09
train_167792,0.02
train_167793,0.06
train_167794,0.07
train_167795,0.29
train_167796,0.14
train_167797,0.24
train_167798,0.06
train_167799,0.14
train_167800,0.06
train_167801,0.06
train_167802,0.17
train_167803,0.04
train_167804,0.18
train_167805,0.16
train_167806,0.13
train_167807,0.2
train_167808,0.13
train_167809,0.27
train_167810,0.11
train_167811,0.19
train_167812,0.07
train_167813,0.16
train_167814,0.14
train_167815,0.13
train_167816,0.08
train_167817,0.03
train_167818,0.1
train_167819,0.01
train_167820,0.07
train_167821,0.13
train_167822,0.07
train_167823,0.13
train_167824,0.06
train_167825,0.14
train_167826,0.08
train_167827,0.13
train_167828,0.05
train_167829,0.07
train_167830,0.09
train_167831,0.09
train_167832,0.04
train_167833,0.04
train_167834,0.12
train_167835,0.04
train_167836,0.05
train_167837,0.12
train_167838,0.1
train_167839,0.05
train_167840,0.29
train_167841,0.08
train_167842,0.24
train_167843,0.05
train_167844,0.2
train_167845,0.15
train_167846,0.05
train_167847,0.21
train_167848,0.04
train_167849,0.06
train_167850,0.05
train_167851,0.09
train_167852,0.16
train_167853,0.18
train_167854,0.08
train_167855,0.03
train_167856,0.08
train_167857,0.06
train_167858,0.04
train_167859,0.14
train_167860,0.16
train_167861,0.05
train_167862,0.06
train_167863,0.17
train_167864,0.16
train_167865,0.16
train_167866,0.02
train_167867,0.01
train_167868,0.23
train_167869,0.07
train_167870,0.08
train_167871,0.06
train_167872,0.12
train_167873,0.07
train_167874,0.23
train_167875,0.15
train_167876,0.15
train_167877,0.14
train_167878,0.06
train_167879,0.08
train_167880,0.21
train_167881,0.17
train_167882,0.05
train_167883,0.12
train_167884,0.09
train_167885,0.16
train_167886,0.15
train_167887,0.18
train_167888,0.06
train_167889,0.06
train_167890,0.03
train_167891,0.06
train_167892,0.07
train_167893,0.01
train_167894,0.08
train_167895,0.06
train_167896,0.13
train_167897,0.02
train_167898,0.14
train_167899,0.17
train_167900,0.16
train_167901,0.16
train_167902,0.07
train_167903,0.08
train_167904,0.11
train_167905,0.15
train_167906,0.06
train_167907,0.23
train_167908,0.06
train_167909,0.18
train_167910,0.16
train_167911,0.16
train_167912,0.36
train_167913,0.07
train_167914,0.18
train_167915,0.06
train_167916,0.17
train_167917,0.09
train_167918,0.15
train_167919,0.03
train_167920,0.01
train_167921,0.04
train_167922,0.02
train_167923,0.29
train_167924,0.16
train_167925,0.1
train_167926,0.24
train_167927,0.06
train_167928,0.06
train_167929,0.11
train_167930,0.1
train_167931,0.25
train_167932,0.05
train_167933,0.09
train_167934,0.07
train_167935,0.08
train_167936,0.06
train_167937,0.09
train_167938,0.15
train_167939,0.04
train_167940,0.06
train_167941,0.15
train_167942,0.08
train_167943,0.05
train_167944,0.04
train_167945,0.11
train_167946,0.12
train_167947,0.13
train_167948,0.1
train_167949,0.19
train_167950,0.03
train_167951,0.11
train_167952,0.08
train_167953,0.12
train_167954,0.05
train_167955,0.26
train_167956,0.28
train_167957,0.15
train_167958,0.07
train_167959,0.14
train_167960,0.05
train_167961,0.15
train_167962,0.02
train_167963,0.3
train_167964,0.05
train_167965,0.14
train_167966,0.22
train_167967,0.1
train_167968,0.06
train_167969,0.18
train_167970,0.11
train_167971,0.26
train_167972,0.07
train_167973,0.14
train_167974,0.08
train_167975,0.1
train_167976,0.18
train_167977,0.09
train_167978,0.19
train_167979,0.22
train_167980,0.21
train_167981,0.05
train_167982,0.1
train_167983,0.05
train_167984,0.06
train_167985,0.1
train_167986,0.06
train_167987,0.06
train_167988,0.04
train_167989,0.07
train_167990,0.07
train_167991,0.05
train_167992,0.13
train_167993,0.14
train_167994,0.12
train_167995,0.09
train_167996,0.15
train_167997,0.12
train_167998,0.08
train_167999,0.09
train_168000,0.11
train_168001,0.12
train_168002,0.06
train_168003,0.03
train_168004,0.25
train_168005,0.14
train_168006,0.08
train_168007,0.04
train_168008,0.14
train_168009,0.05
train_168010,0.11
train_168011,0.04
train_168012,0.07
train_168013,0.12
train_168014,0.17
train_168015,0.08
train_168016,0.29
train_168017,0.17
train_168018,0.19
train_168019,0.08
train_168020,0.08
train_168021,0.13
train_168022,0.24
train_168023,0.14
train_168024,0.08
train_168025,0.1
train_168026,0.06
train_168027,0.08
train_168028,0.07
train_168029,0.15
train_168030,0.02
train_168031,0.08
train_168032,0.08
train_168033,0.21
train_168034,0.1
train_168035,0.13
train_168036,0.23
train_168037,0.08
train_168038,0.08
train_168039,0.09
train_168040,0.06
train_168041,0.05
train_168042,0.08
train_168043,0.2
train_168044,0.11
train_168045,0.06
train_168046,0.14
train_168047,0.06
train_168048,0.09
train_168049,0.06
train_168050,0.31
train_168051,0.1
train_168052,0.03
train_168053,0.09
train_168054,0.08
train_168055,0.14
train_168056,0.13
train_168057,0.1
train_168058,0.19
train_168059,0.09
train_168060,0.15
train_168061,0.08
train_168062,0.06
train_168063,0.27
train_168064,0.16
train_168065,0.07
train_168066,0.07
train_168067,0.02
train_168068,0.07
train_168069,0.22
train_168070,0.06
train_168071,0.1
train_168072,0.3
train_168073,0.1
train_168074,0.09
train_168075,0.06
train_168076,0.06
train_168077,0.12
train_168078,0.04
train_168079,0.09
train_168080,0.04
train_168081,0.03
train_168082,0.09
train_168083,0.07
train_168084,0.09
train_168085,0.11
train_168086,0.1
train_168087,0.1
train_168088,0.15
train_168089,0.12
train_168090,0.14
train_168091,0.04
train_168092,0.14
train_168093,0.24
train_168094,0.12
train_168095,0.15
train_168096,0.05
train_168097,0.18
train_168098,0.2
train_168099,0.08
train_168100,0.11
train_168101,0.1
train_168102,0.01
train_168103,0.18
train_168104,0.06
train_168105,0.14
train_168106,0.2
train_168107,0.04
train_168108,0.08
train_168109,0.14
train_168110,0.17
train_168111,0.05
train_168112,0.03
train_168113,0.21
train_168114,0.24
train_168115,0.04
train_168116,0.25
train_168117,0.13
train_168118,0.12
train_168119,0.1
train_168120,0.05
train_168121,0.09
train_168122,0.05
train_168123,0.22
train_168124,0.37
train_168125,0.09
train_168126,0.11
train_168127,0.05
train_168128,0.02
train_168129,0.16
train_168130,0.05
train_168131,0.04
train_168132,0.14
train_168133,0.28
train_168134,0.1
train_168135,0.07
train_168136,0.08
train_168137,0.32
train_168138,0.1
train_168139,0.08
train_168140,0.11
train_168141,0.09
train_168142,0.16
train_168143,0.06
train_168144,0.05
train_168145,0.01
train_168146,0.05
train_168147,0.13
train_168148,0.22
train_168149,0.01
train_168150,0.17
train_168151,0.1
train_168152,0.06
train_168153,0.05
train_168154,0.12
train_168155,0.04
train_168156,0.1
train_168157,0.16
train_168158,0.07
train_168159,0.11
train_168160,0.1
train_168161,0.05
train_168162,0.15
train_168163,0.08
train_168164,0.08
train_168165,0.29
train_168166,0.11
train_168167,0.09
train_168168,0.02
train_168169,0.26
train_168170,0.2
train_168171,0.22
train_168172,0.1
train_168173,0.14
train_168174,0.24
train_168175,0.18
train_168176,0.05
train_168177,0.02
train_168178,0.03
train_168179,0.1
train_168180,0.08
train_168181,0.27
train_168182,0.08
train_168183,0.06
